Contig_ID	Length(bp)	Mapped_Reads	RPM	RPKM
k141_116350	1127	40	9.8559	8.7452
k141_116353	1340	34	8.3775	6.2519
k141_116355	1114	19	4.6815	4.2025
k141_116357	1381	33	8.1311	5.8878
k141_116358	2463	76	18.7262	7.6030
k141_11636	1410	34	8.3775	5.9415
k141_116363	1043	31	7.6383	7.3234
k141_116366	1288	27	6.6527	5.1652
k141_116367	1065	28	6.8991	6.4780
k141_116368	1315	25	6.1599	4.6844
k141_116370	1821	55	13.5518	7.4420
k141_116371	1182	21	5.1743	4.3776
k141_116372	1179	45	11.0879	9.4045
k141_116376	1105	44	10.8415	9.8113
k141_11638	2028	92	22.6685	11.1778
k141_116382	1150	37	9.1167	7.9276
k141_116384	1068	21	5.1743	4.8449
k141_116388	1405	58	14.2910	10.1716
k141_116401	1059	35	8.6239	8.1434
k141_116404	1116	22	5.4207	4.8573
k141_116405	2357	102	25.1325	10.6629
k141_116406	1111	47	11.5807	10.4236
k141_116407	1833	46	11.3343	6.1835
k141_116411	1351	27	6.6527	4.9243
k141_116412	1002	22	5.4207	5.4099
k141_116415	1040	28	6.8991	6.6338
k141_116416	1968	65	16.0158	8.1381
k141_116417	2080	134	33.0172	15.8737
k141_116427	1019	22	5.4207	5.3197
k141_11643	2412	74	18.2334	7.5594
k141_116433	1005	16	3.9424	3.9227
k141_116438	2665	110	27.1037	10.1702
k141_11644	1367	39	9.6095	7.0296
k141_116441	1345	62	15.2766	11.3581
k141_116442	1914	44	10.8415	5.6643
k141_116443	1256	36	8.8703	7.0623
k141_116448	1285	42	10.3487	8.0534
k141_116449	1240	37	9.1167	7.3522
k141_116464	2571	77	18.9726	7.3795
k141_116468	2566	99	24.3933	9.5064
k141_116471	1341	27	6.6527	4.9610
k141_116479	3004	177	43.6123	14.5181
k141_116483	1175	65	16.0158	13.6305
k141_116487	1357	36	8.8703	6.5367
k141_116488	1604	33	8.1311	5.0693
k141_116489	1162	29	7.1455	6.1493
k141_116498	1288	32	7.8847	6.1217
k141_116499	2663	103	25.3789	9.5302
k141_116502	1438	47	11.5807	8.0533
k141_116503	1240	32	7.8847	6.3586
k141_116509	1326	23	5.6671	4.2739
k141_11651	1811	63	15.5230	8.5715
k141_116510	1912	82	20.2046	10.5672
k141_116511	1021	39	9.6095	9.4118
k141_116515	1321	32	7.8847	5.9687
k141_116518	1792	55	13.5518	7.5624
k141_116523	1091	29	7.1455	6.5495
k141_116524	1816	35	8.6239	4.7488
k141_116530	1383	53	13.0591	9.4426
k141_116536	1114	19	4.6815	4.2025
k141_116537	1820	53	13.0591	7.1753
k141_116541	3502	113	27.8429	7.9506
k141_116542	1152	27	6.6527	5.7749
k141_116543	1650	79	19.4654	11.7972
k141_116547	1242	34	8.3775	6.7452
k141_116551	1191	25	6.1599	5.1721
k141_116555	1089	28	6.8991	6.3353
k141_116556	3171	122	30.0605	9.4798
k141_116560	1743	66	16.2622	9.3300
k141_116561	1053	25	6.1599	5.8499
k141_116566	1048	39	9.6095	9.1694
k141_116567	1044	27	6.6527	6.3723
k141_116573	1434	47	11.5807	8.0758
k141_116576	1247	46	11.3343	9.0892
k141_116579	1400	31	7.6383	5.4559
k141_116585	1377	43	10.5951	7.6943
k141_116588	1417	40	9.8559	6.9555
k141_116589	2161	122	30.0605	13.9104
k141_116590	1100	32	7.8847	7.1679
k141_116592	1134	33	8.1311	7.1703
k141_116596	1286	33	8.1311	6.3228
k141_116598	1098	32	7.8847	7.1810
k141_116602	1639	45	11.0879	6.7650
k141_116610	1039	28	6.8991	6.6402
k141_116613	2575	56	13.7982	5.3585
k141_116616	1184	27	6.6527	5.6189
k141_116627	1351	54	13.3054	9.8486
k141_11663	1723	38	9.3631	5.4342
k141_116631	1714	71	17.4942	10.2067
k141_116638	4406	236	58.1497	13.1979
k141_116639	1410	62	15.2766	10.8345
k141_116642	1430	50	12.3199	8.6153
k141_116647	1991	74	18.2334	9.1579
k141_116648	1417	45	11.0879	7.8249
k141_116649	1731	72	17.7406	10.2488
k141_11665	1395	29	7.1455	5.1222
k141_116652	1743	48	11.8271	6.7855
k141_116655	25047	1900	468.1546	18.6910
k141_116663	1576	44	10.8415	6.8791
k141_116665	1927	42	10.3487	5.3704
k141_116669	1748	33	8.1311	4.6517
k141_116670	5060	256	63.0777	12.4659
k141_116675	3794	157	38.6844	10.1962
k141_116680	1343	50	12.3199	9.1734
k141_116691	1598	41	10.1023	6.3218
k141_116697	1652	64	15.7694	9.5457
k141_116699	1810	62	15.2766	8.4401
k141_116706	2375	78	19.2190	8.0922
k141_116707	2796	131	32.2780	11.5444
k141_116712	1185	27	6.6527	5.6141
k141_116724	1141	42	10.3487	9.0698
k141_116730	1297	39	9.6095	7.4090
k141_116734	1035	24	5.9135	5.7136
k141_116737	1199	32	7.8847	6.5761
k141_116747	1494	55	13.5518	9.0708
k141_11675	1509	38	9.3631	6.2048
k141_116750	1429	54	13.3054	9.3110
k141_116755	1340	35	8.6239	6.4357
k141_116762	1603	52	12.8127	7.9929
k141_116763	1275	26	6.4063	5.0246
k141_116767	1484	42	10.3487	6.9735
k141_116769	1235	44	10.8415	8.7785
k141_11677	1374	29	7.1455	5.2005
k141_116772	3963	275	67.7592	17.0980
k141_116776	1014	25	6.1599	6.0749
k141_116779	1409	34	8.3775	5.9457
k141_11678	35678	2831	697.5504	19.5513
k141_116784	2023	78	19.2190	9.5002
k141_116786	1068	35	8.6239	8.0748
k141_116789	1123	22	5.4207	4.8270
k141_116791	1398	41	10.1023	7.2262
k141_116794	2204	58	14.2910	6.4841
k141_116799	1408	42	10.3487	7.3499
k141_116801	2151	70	17.2478	8.0185
k141_116802	1526	57	14.0446	9.2036
k141_116803	1009	21	5.1743	5.1282
k141_116804	1024	100	24.6397	24.0622
k141_116806	1474	50	12.3199	8.3581
k141_11681	1279	41	10.1023	7.8986
k141_116815	1441	44	10.8415	7.5236
k141_116816	1605	76	18.7262	11.6674
k141_11682	1132	38	9.3631	8.2713
k141_116841	1841	58	14.2910	7.7626
k141_116843	2037	113	27.8429	13.6686
k141_116846	1238	48	11.8271	9.5534
k141_11685	4386	206	50.7578	11.5727
k141_116850	1350	38	9.3631	6.9356
k141_116853	1789	52	12.8127	7.1619
k141_116855	1297	33	8.1311	6.2692
k141_11686	1131	32	7.8847	6.9714
k141_116861	1537	103	25.3789	16.5120
k141_116867	1199	39	9.6095	8.0146
k141_116868	5032	338	83.2822	16.5505
k141_116869	1415	46	11.3343	8.0101
k141_116873	1590	74	18.2334	11.4675
k141_116878	1056	26	6.4063	6.0666
k141_116879	1026	14	3.4496	3.3621
k141_116883	1522	32	7.8847	5.1805
k141_116888	3329	119	29.3213	8.8078
k141_116893	1760	44	10.8415	6.1599
k141_116894	3416	152	37.4524	10.9638
k141_116898	1163	23	5.6671	4.8729
k141_116899	3205	149	36.7132	11.4550
k141_116903	1268	51	12.5663	9.9103
k141_11691	1319	42	10.3487	7.8459
k141_116910	1005	31	7.6383	7.6003
k141_116916	1902	86	21.1902	11.1410
k141_116919	1646	53	13.0591	7.9338
k141_116923	1451	63	15.5230	10.6982
k141_116926	1234	36	8.8703	7.1882
k141_116927	6621	476	117.2851	17.7141
k141_11693	1082	28	6.8991	6.3763
k141_116931	1585	32	7.8847	4.9746
k141_116937	1075	28	6.8991	6.4178
k141_116939	1294	33	8.1311	6.2837
k141_116940	1147	37	9.1167	7.9483
k141_116944	1531	55	13.5518	8.8516
k141_116946	1000	22	5.4207	5.4207
k141_116947	5843	428	105.4580	18.0486
k141_116952	1408	39	9.6095	6.8249
k141_116953	1218	56	13.7982	11.3286
k141_116955	1269	35	8.6239	6.7958
k141_116959	1904	60	14.7838	7.7646
k141_116963	1478	43	10.5951	7.1685
k141_116966	1237	21	5.1743	4.1830
k141_11697	1055	32	7.8847	7.4737
k141_116970	2407	81	19.9582	8.2917
k141_116973	1486	35	8.6239	5.8034
k141_116978	1136	28	6.8991	6.0732
k141_11698	3071	88	21.6830	7.0606
k141_116980	2255	68	16.7550	7.4302
k141_116982	2721	104	25.6253	9.4176
k141_116984	1221	29	7.1455	5.8522
k141_116986	1162	14	3.4496	2.9686
k141_116991	1427	39	9.6095	6.7341
k141_116993	2909	110	27.1037	9.3172
k141_117002	1492	35	8.6239	5.7801
k141_117005	3883	201	49.5258	12.7545
k141_117007	1172	38	9.3631	7.9890
k141_117008	1191	30	7.3919	6.2065
k141_117011	2214	60	14.7838	6.6774
k141_117017	1128	22	5.4207	4.8056
k141_117018	1029	21	5.1743	5.0285
k141_11702	1219	43	10.5951	8.6916
k141_117020	1036	22	5.4207	5.2324
k141_117022	1218	37	9.1167	7.4850
k141_117025	2624	112	27.5965	10.5170
k141_117028	6025	302	74.4119	12.3505
k141_117036	5484	308	75.8903	13.8385
k141_11704	2360	100	24.6397	10.4406
k141_117040	2440	118	29.0749	11.9159
k141_117046	1929	54	13.3054	6.8976
k141_117049	3067	211	51.9898	16.9514
k141_117051	1161	30	7.3919	6.3669
k141_117052	6867	541	133.3009	19.4118
k141_117055	1205	51	12.5663	10.4284
k141_117065	1180	36	8.8703	7.5172
k141_117068	1071	41	10.1023	9.4326
k141_117069	6243	275	67.7592	10.8536
k141_117073	1372	36	8.8703	6.4652
k141_117074	1660	66	16.2622	9.7965
k141_117075	1201	29	7.1455	5.9496
k141_117076	18199	1487	366.3926	20.1326
k141_11708	1016	33	8.1311	8.0031
k141_117082	1147	33	8.1311	7.0890
k141_117084	1234	37	9.1167	7.3879
k141_117086	1110	30	7.3919	6.6594
k141_117090	2725	134	33.0172	12.1164
k141_117091	1423	50	12.3199	8.6577
k141_117094	1305	33	8.1311	6.2307
k141_117095	5018	297	73.1800	14.5835
k141_117097	1107	37	9.1167	8.2355
k141_117098	1776	62	15.2766	8.6017
k141_117099	1032	28	6.8991	6.6852
k141_117102	1074	40	9.8559	9.1768
k141_117105	1121	25	6.1599	5.4950
k141_117107	3140	119	29.3213	9.3380
k141_117112	1288	28	6.8991	5.3565
k141_117115	1040	21	5.1743	4.9753
k141_117117	3033	144	35.4812	11.6984
k141_117118	1080	20	4.9279	4.5629
k141_117121	1134	28	6.8991	6.0839
k141_117123	1680	40	9.8559	5.8666
k141_117134	1369	50	12.3199	8.9992
k141_117142	1947	43	10.5951	5.4417
k141_117144	2220	91	22.4221	10.1001
k141_117145	2103	56	13.7982	6.5612
k141_117146	1694	194	47.8011	28.2179
k141_117147	3897	212	52.2362	13.4042
k141_11715	1252	42	10.3487	8.2657
k141_117156	1517	58	14.2910	9.4206
k141_117161	1093	36	8.8703	8.1156
k141_117162	1777	60	14.7838	8.3195
k141_117166	2949	143	35.2348	11.9480
k141_117169	1562	41	10.1023	6.4675
k141_117176	2501	95	23.4077	9.3593
k141_117178	3500	116	28.5821	8.1663
k141_117181	1202	37	9.1167	7.5846
k141_117187	3804	186	45.8299	12.0478
k141_117189	1410	39	9.6095	6.8152
k141_117191	5664	389	95.8485	16.9224
k141_117195	1318	29	7.1455	5.4215
k141_117196	1024	41	10.1023	9.8655
k141_117199	1044	28	6.8991	6.6084
k141_117201	1682	53	13.0591	7.7640
k141_117204	1484	32	7.8847	5.3131
k141_117207	1002	24	5.9135	5.9017
k141_117209	1305	28	6.8991	5.2867
k141_117210	1055	34	8.3775	7.9408
k141_117213	1285	51	12.5663	9.7792
k141_117216	5413	221	54.4538	10.0598
k141_11722	2456	189	46.5691	18.9613
k141_117227	1812	194	47.8011	26.3803
k141_117229	1034	30	7.3919	7.1489
k141_117230	1749	82	20.2046	11.5521
k141_117233	1246	42	10.3487	8.3055
k141_117237	1362	43	10.5951	7.7791
k141_117238	1512	46	11.3343	7.4962
k141_117244	1697	76	18.7262	11.0349
k141_117245	1452	39	9.6095	6.6181
k141_117246	1731	82	20.2046	11.6722
k141_117248	1408	36	8.8703	6.2999
k141_11725	1207	35	8.6239	7.1449
k141_117253	1167	28	6.8991	5.9118
k141_117255	2152	74	18.2334	8.4728
k141_117256	1705	33	8.1311	4.7690
k141_117262	3252	137	33.7564	10.3802
k141_117264	1107	29	7.1455	6.4548
k141_117266	2162	49	12.0735	5.5844
k141_117267	1163	28	6.8991	5.9322
k141_117268	1119	26	6.4063	5.7250
k141_117271	1118	38	9.3631	8.3749
k141_117284	1645	43	10.5951	6.4408
k141_117285	1071	23	5.6671	5.2914
k141_117290	1719	49	12.0735	7.0235
k141_117296	2084	58	14.2910	6.8575
k141_117307	1544	48	11.8271	7.6600
k141_117308	1044	27	6.6527	6.3723
k141_117310	1329	29	7.1455	5.3766
k141_117311	1406	47	11.5807	8.2366
k141_117313	1262	33	8.1311	6.4430
k141_117320	1121	34	8.3775	7.4732
k141_117324	3003	136	33.5100	11.1588
k141_117325	1077	30	7.3919	6.8634
k141_117327	1272	37	9.1167	7.1672
k141_117331	2078	50	12.3199	5.9287
k141_117332	2005	58	14.2910	7.1277
k141_117333	1122	38	9.3631	8.3450
k141_117341	2174	70	17.2478	7.9337
k141_117343	1236	47	11.5807	9.3695
k141_117348	1303	39	9.6095	7.3749
k141_117349	1069	42	10.3487	9.6807
k141_117352	1493	98	24.1469	16.1734
k141_117353	1736	56	13.7982	7.9483
k141_117354	1550	53	13.0591	8.4252
k141_117356	1680	46	11.3343	6.7466
k141_11736	2652	129	31.7852	11.9854
k141_117363	1289	41	10.1023	7.8373
k141_11737	1048	14	3.4496	3.2916
k141_117370	2003	59	14.5374	7.2578
k141_117373	1548	43	10.5951	6.8444
k141_117375	3455	155	38.1916	11.0540
k141_117377	1604	66	16.2622	10.1385
k141_117383	1495	55	13.5518	9.0648
k141_11739	2318	85	20.9438	9.0353
k141_117395	1406	67	16.5086	11.7415
k141_117396	1172	35	8.6239	7.3583
k141_1174	6614	791	194.9002	29.4678
k141_11740	1056	24	5.9135	5.5999
k141_117400	1927	39	9.6095	4.9868
k141_117407	1135	29	7.1455	6.2956
k141_117413	2961	98	24.1469	8.1550
k141_117414	1456	36	8.8703	6.0922
k141_117417	1145	32	7.8847	6.8862
k141_11742	2006	68	16.7550	8.3524
k141_117427	2059	70	17.2478	8.3768
k141_117432	1018	26	6.4063	6.2931
k141_117435	1052	30	7.3919	7.0265
k141_117439	1321	25	6.1599	4.6631
k141_117442	1687	40	9.8559	5.8423
k141_117443	2833	98	24.1469	8.5234
k141_117444	1165	31	7.6383	6.5565
k141_117446	1233	49	12.0735	9.7919
k141_117448	2363	77	18.9726	8.0290
k141_117449	2277	110	27.1037	11.9032
k141_117451	1273	40	9.8559	7.7423
k141_117460	1482	58	14.2910	9.6431
k141_117462	2775	93	22.9149	8.2576
k141_117470	1261	33	8.1311	6.4481
k141_117471	1010	32	7.8847	7.8066
k141_117475	1111	21	5.1743	4.6574
k141_117477	1338	50	12.3199	9.2077
k141_117481	1474	46	11.3343	7.6895
k141_117486	1184	37	9.1167	7.6999
k141_117493	1606	35	8.6239	5.3698
k141_1175	1108	41	10.1023	9.1176
k141_11750	1411	48	11.8271	8.3820
k141_117502	1101	25	6.1599	5.5948
k141_117506	2551	104	25.6253	10.0452
k141_117508	1220	36	8.8703	7.2707
k141_117509	3130	135	33.2636	10.6274
k141_117517	2057	96	23.6541	11.4993
k141_117523	2037	55	13.5518	6.6528
k141_117528	1301	38	9.3631	7.1968
k141_117532	1077	26	6.4063	5.9483
k141_117534	1077	24	5.9135	5.4907
k141_117538	1233	51	12.5663	10.1916
k141_117539	1117	30	7.3919	6.6177
k141_117542	1175	28	6.8991	5.8716
k141_117549	2053	67	16.5086	8.0412
k141_11755	2212	76	18.7262	8.4657
k141_117554	2042	45	11.0879	5.4299
k141_117555	1040	18	4.4351	4.2646
k141_11756	1589	46	11.3343	7.1330
k141_117563	1128	34	8.3775	7.4269
k141_117565	2221	60	14.7838	6.6564
k141_117569	1071	33	8.1311	7.5921
k141_117570	1837	52	12.8127	6.9748
k141_117571	1007	20	4.9279	4.8937
k141_117572	1189	54	13.3054	11.1905
k141_117576	2388	101	24.8861	10.4213
k141_117580	1036	27	6.6527	6.4215
k141_117581	1291	37	9.1167	7.0617
k141_117586	1057	25	6.1599	5.8277
k141_117591	1519	51	12.5663	8.2727
k141_117592	1451	43	10.5951	7.3019
k141_117594	1832	60	14.7838	8.0698
k141_117599	1821	44	10.8415	5.9536
k141_1176	2434	95	23.4077	9.6170
k141_117602	1043	38	9.3631	8.9771
k141_117603	1633	77	18.9726	11.6182
k141_117605	1526	58	14.2910	9.3650
k141_117608	1518	39	9.6095	6.3304
k141_117609	1190	60	14.7838	12.4234
k141_11761	1983	67	16.5086	8.3251
k141_117611	2617	191	47.0619	17.9831
k141_117619	1344	34	8.3775	6.2333
k141_11762	1149	30	7.3919	6.4333
k141_117620	1056	27	6.6527	6.2999
k141_117627	1212	49	12.0735	9.9616
k141_117629	1949	50	12.3199	6.3211
k141_117631	1250	37	9.1167	7.2934
k141_117637	1218	26	6.4063	5.2597
k141_117639	1107	31	7.6383	6.9000
k141_117640	2847	85	20.9438	7.3564
k141_117650	1250	27	6.6527	5.3222
k141_117661	1348	53	13.0591	9.6877
k141_117663	6358	276	68.0056	10.6961
k141_117669	3575	177	43.6123	12.1992
k141_11767	1041	22	5.4207	5.2072
k141_117682	1278	35	8.6239	6.7480
k141_117691	1089	24	5.9135	5.4302
k141_117692	1768	41	10.1023	5.7140
k141_117702	9070	498	122.7058	13.5288
k141_117703	1049	38	9.3631	8.9257
k141_117708	2021	87	21.4366	10.6069
k141_117711	1055	24	5.9135	5.6052
k141_117713	1267	60	14.7838	11.6684
k141_117715	1509	59	14.5374	9.6338
k141_117717	1400	43	10.5951	7.5679
k141_117719	1599	57	14.0446	8.7834
k141_11772	1363	51	12.5663	9.2196
k141_117722	2790	114	28.0893	10.0678
k141_117726	3833	266	65.5416	17.0993
k141_11773	1292	26	6.4063	4.9585
k141_117736	1848	60	14.7838	7.9999
k141_117738	1079	58	14.2910	13.2447
k141_117739	1066	20	4.9279	4.6228
k141_117740	1363	39	9.6095	7.0502
k141_117743	2418	86	21.1902	8.7635
k141_117746	1425	32	7.8847	5.5331
k141_117747	1139	26	6.4063	5.6245
k141_117749	1461	42	10.3487	7.0833
k141_117750	1113	29	7.1455	6.4201
k141_117752	1944	85	20.9438	10.7735
k141_117754	1889	56	13.7982	7.3045
k141_117755	1261	44	10.8415	8.5975
k141_117759	1072	34	8.3775	7.8148
k141_117764	1628	48	11.8271	7.2648
k141_117767	1438	40	9.8559	6.8539
k141_117778	1589	39	9.6095	6.0475
k141_117789	1548	62	15.2766	9.8686
k141_11779	2215	56	13.7982	6.2295
k141_117794	3849	181	44.5979	11.5869
k141_117798	1383	27	6.6527	4.8104
k141_117800	1189	26	6.4063	5.3880
k141_117803	1302	44	10.8415	8.3268
k141_117804	1209	23	5.6671	4.6875
k141_117808	2860	122	30.0605	10.5106
k141_117810	1197	64	15.7694	13.1741
k141_117814	1732	84	20.6974	11.9500
k141_117817	1545	47	11.5807	7.4956
k141_117818	5338	444	109.4003	20.4946
k141_117822	1494	43	10.5951	7.0918
k141_117825	2355	108	26.6109	11.2997
k141_117827	1323	42	10.3487	7.8221
k141_117835	1595	79	19.4654	12.2040
k141_117839	1124	35	8.6239	7.6725
k141_11784	1078	24	5.9135	5.4857
k141_117840	1364	33	8.1311	5.9612
k141_117842	1989	64	15.7694	7.9283
k141_117844	2537	146	35.9740	14.1797
k141_117846	1421	36	8.8703	6.2423
k141_117855	1729	47	11.5807	6.6979
k141_117860	1840	51	12.5663	6.8295
k141_117863	4532	323	79.5863	17.5610
k141_117864	1265	39	9.6095	7.5964
k141_11787	1021	23	5.6671	5.5506
k141_117875	2404	73	17.9870	7.4821
k141_117876	2168	78	19.2190	8.8648
k141_117877	1062	31	7.6383	7.1924
k141_117883	1815	56	13.7982	7.6023
k141_117888	1485	48	11.8271	7.9644
k141_117891	1771	48	11.8271	6.6782
k141_117894	1243	27	6.6527	5.3522
k141_117898	1088	37	9.1167	8.3793
k141_117906	1740	98	24.1469	13.8775
k141_117909	1467	58	14.2910	9.7417
k141_117914	1245	31	7.6383	6.1352
k141_117927	3043	107	26.3645	8.6640
k141_11793	1355	36	8.8703	6.5463
k141_117932	1538	38	9.3631	6.0878
k141_117933	1036	28	6.8991	6.6594
k141_117939	1308	29	7.1455	5.4629
k141_117945	1507	63	15.5230	10.3006
k141_117951	1055	32	7.8847	7.4737
k141_117954	1460	42	10.3487	7.0881
k141_11796	1356	41	10.1023	7.4501
k141_117960	5530	246	60.6137	10.9609
k141_117964	1387	37	9.1167	6.5730
k141_117965	1065	35	8.6239	8.0976
k141_117968	1834	69	17.0014	9.2701
k141_117969	1126	32	7.8847	7.0024
k141_117971	1521	54	13.3054	8.7478
k141_117977	3592	190	46.8155	13.0333
k141_117978	1820	35	8.6239	4.7384
k141_117979	1606	30	7.3919	4.6027
k141_117981	1566	56	13.7982	8.8111
k141_117989	1155	27	6.6527	5.7599
k141_117992	2268	108	26.6109	11.7332
k141_11800	1709	55	13.5518	7.9297
k141_118000	1682	40	9.8559	5.8596
k141_118002	1035	24	5.9135	5.7136
k141_118007	1465	41	10.1023	6.8958
k141_118015	1419	29	7.1455	5.0356
k141_118019	2998	97	23.9005	7.9722
k141_118024	1854	58	14.2910	7.7082
k141_118026	1794	47	11.5807	6.4552
k141_118027	1023	24	5.9135	5.7806
k141_118030	1206	24	5.9135	4.9034
k141_118039	1291	43	10.5951	8.2069
k141_118040	2287	73	17.9870	7.8649
k141_118044	1372	38	9.3631	6.8244
k141_118049	1495	34	8.3775	5.6037
k141_11805	1560	56	13.7982	8.8450
k141_118053	1185	27	6.6527	5.6141
k141_118059	1477	57	14.0446	9.5089
k141_11807	1200	46	11.3343	9.4452
k141_118070	1015	37	9.1167	8.9820
k141_11808	1055	18	4.4351	4.2039
k141_118083	1587	28	6.8991	4.3473
k141_118094	1521	44	10.8415	7.1279
k141_118096	1994	78	19.2190	9.6384
k141_118098	1029	24	5.9135	5.7469
k141_118099	1136	32	7.8847	6.9408
k141_11810	1044	22	5.4207	5.1923
k141_118100	1043	32	7.8847	7.5596
k141_118104	1146	27	6.6527	5.8052
k141_118106	1161	48	11.8271	10.1870
k141_11811	3563	152	37.4524	10.5115
k141_118111	2157	62	15.2766	7.0823
k141_118113	1217	38	9.3631	7.6936
k141_11812	1240	39	9.6095	7.7496
k141_118122	1203	32	7.8847	6.5542
k141_118135	6535	318	78.3543	11.9899
k141_118137	10187	665	163.8541	16.0846
k141_11814	1077	43	10.5951	9.8376
k141_118140	1896	79	19.4654	10.2665
k141_118141	4181	150	36.9596	8.8399
k141_118145	1594	51	12.5663	7.8835
k141_11815	2466	82	20.2046	8.1933
k141_118151	3981	178	43.8587	11.0170
k141_118153	2904	113	27.8429	9.5878
k141_118154	1536	39	9.6095	6.2562
k141_118158	1445	49	12.0735	8.3553
k141_11816	2949	137	33.7564	11.4467
k141_118160	1287	46	11.3343	8.8067
k141_118162	1066	31	7.6383	7.1654
k141_118169	1137	34	8.3775	7.3681
k141_11817	1428	33	8.1311	5.6941
k141_118173	1862	58	14.2910	7.6751
k141_118176	1144	30	7.3919	6.4615
k141_118179	1757	89	21.9293	12.4811
k141_118180	1797	61	15.0302	8.3641
k141_118184	1143	26	6.4063	5.6048
k141_118185	2235	85	20.9438	9.3708
k141_118186	1582	49	12.0735	7.6318
k141_11819	1789	45	11.0879	6.1978
k141_118194	1072	25	6.1599	5.7462
k141_118199	1126	39	9.6095	8.5342
k141_118201	1313	38	9.3631	7.1311
k141_118204	1235	67	16.5086	13.3673
k141_118205	3191	113	27.8429	8.7254
k141_118210	1039	25	6.1599	5.9287
k141_118212	1099	25	6.1599	5.6050
k141_118214	1138	19	4.6815	4.1138
k141_118216	1729	59	14.5374	8.4080
k141_118217	1162	29	7.1455	6.1493
k141_11822	1440	46	11.3343	7.8710
k141_118226	1401	29	7.1455	5.1003
k141_118235	1152	32	7.8847	6.8444
k141_118237	1237	44	10.8415	8.7643
k141_118238	2880	116	28.5821	9.9243
k141_118241	1684	51	12.5663	7.4621
k141_118242	1105	32	7.8847	7.1355
k141_118244	1493	54	13.3054	8.9119
k141_118249	1279	58	14.2910	11.1736
k141_118250	1220	21	5.1743	4.2413
k141_118254	1405	34	8.3775	5.9626
k141_118259	1606	50	12.3199	7.6711
k141_118261	1328	26	6.4063	4.8240
k141_118265	1163	38	9.3631	8.0508
k141_118272	5844	319	78.6007	13.4498
k141_118276	1190	32	7.8847	6.6258
k141_118282	1663	78	19.2190	11.5568
k141_118285	1116	38	9.3631	8.3899
k141_118288	1627	42	10.3487	6.3606
k141_118289	1239	40	9.8559	7.9547
k141_118291	2773	117	28.8285	10.3961
k141_118292	1479	63	15.5230	10.4956
k141_118294	1525	39	9.6095	6.3013
k141_118301	1803	89	21.9293	12.1627
k141_118302	1077	29	7.1455	6.6347
k141_118304	1098	38	9.3631	8.5274
k141_118305	1671	47	11.5807	6.9304
k141_118308	1360	42	10.3487	7.6093
k141_11831	1191	30	7.3919	6.2065
k141_118312	1135	19	4.6815	4.1247
k141_118318	1307	32	7.8847	6.0327
k141_118319	1002	25	6.1599	6.1476
k141_118324	1051	36	8.8703	8.4399
k141_118328	3883	313	77.1223	19.8615
k141_118332	1210	29	7.1455	5.9054
k141_118334	2624	125	30.7996	11.7377
k141_118335	1467	35	8.6239	5.8786
k141_118338	1652	37	9.1167	5.5186
k141_118339	1474	52	12.8127	8.6924
k141_118343	2677	84	20.6974	7.7316
k141_118345	1655	67	16.5086	9.9750
k141_118350	1505	42	10.3487	6.8762
k141_118352	4594	212	52.2362	11.3705
k141_118354	1433	40	9.8559	6.8778
k141_118357	2397	89	21.9293	9.1487
k141_118358	2309	73	17.9870	7.7899
k141_11836	1164	29	7.1455	6.1388
k141_118360	1095	26	6.4063	5.8505
k141_118363	1779	62	15.2766	8.5872
k141_118369	1825	56	13.7982	7.5607
k141_11837	3359	115	28.3357	8.4357
k141_118373	1325	57	14.0446	10.5997
k141_118375	5882	329	81.0647	13.7818
k141_118379	1399	33	8.1311	5.8121
k141_118380	3458	158	38.9308	11.2582
k141_118381	1036	29	7.1455	6.8972
k141_118384	1135	22	5.4207	4.7760
k141_118385	1411	29	7.1455	5.0642
k141_118396	1836	60	14.7838	8.0522
k141_118400	1061	23	5.6671	5.3413
